title,artist,year,chart_position,weeks_on_chart,tempo,energy,loudness,danceability,acousticness,speechiness,instrumentalness,valence,decade
our love,natalie cole,1978,43,1,151.99908088235293,0.2359845842633928,-31.74053955078125,0.1829260736703872,0.0,0.3290788531303406,0.5063817203044891,0.7443378044577206,1970s
love will find a way,pablo cruise,1978,44,1,123.046875,0.6017327444893973,-18.939353942871097,0.3139964044094085,0.0,0.1102535352110862,0.8346196971833706,0.2554469953264509,1970s
an everlasting love,andy gibb,1978,45,1,123.046875,0.6371528080531529,-17.69965171813965,0.2526059448719024,0.0,0.3768298029899597,0.4347552955150604,0.762531008039202,1970s
love is in the air,john paul young,1978,46,1,161.4990234375,0.5023519243512835,-22.41768264770508,0.3199717402458191,0.0,1.0,0.0,0.8179682922363282,1970s
goodbye girl,david gates,1978,47,1,117.45383522727272,0.1638771057128906,-34.26430130004883,0.1673515886068344,0.0,0.2574330270290375,0.6138504594564438,0.1558907823438768,1970s
slip slidin away,paul simon,1978,48,1,123.046875,0.5010778154645648,-22.46227645874023,0.2225042581558227,0.0104925616179305,0.8365944623947144,0.0,0.2353160095214844,1970s
the groove line,heatwave,1978,49,1,117.45383522727272,0.3022458757672991,-29.42139434814453,0.1913671493530273,0.0,1.0,0.0,0.6835645363547586,1970s
thunder island,jay ferguson,1978,50,1,129.19921875,0.6051612309047154,-18.81935691833496,0.2406813651323318,0.0,0.4950483739376068,0.2574274390935898,0.7693162863595145,1970s
imaginary lover,atlanta rhythm section,1978,51,1,107.666015625,0.6079111371721541,-18.72311019897461,0.2183421403169632,0.10128585552198,0.285006582736969,0.5724901258945465,0.2237236894880022,1970s
still the same,bob seger & the silver bullet band,1978,52,1,117.45383522727272,0.6253931318010603,-18.11124038696289,0.1998659968376159,0.0,0.2155572921037674,0.6766640618443489,0.7481939875615108,1970s
my angel baby,toby beau,1978,53,1,69.83741554054055,0.6116276877267021,-18.59303092956543,0.2271850258111953,0.0,0.3219498693943023,0.5170751959085464,0.6434057137036415,1970s
disco inferno,the trammps,1978,54,1,129.19921875,0.5068844931466239,-22.259042739868164,0.282807856798172,0.0,0.6681298613548279,0.0,0.2496609388078962,1970s
on broadway,george benson,1978,55,1,123.046875,0.3042827061244419,-29.35010528564453,0.2820741832256317,0.0,0.6356946229934692,0.0464580655097961,0.6959569876534598,1970s
come sail away,styx,1978,56,1,117.45383522727272,0.3025758470807757,-29.40984535217285,0.2074071913957595,0.0,0.1130686849355697,0.8303969725966454,0.6836305306174538,1970s
this time im in it for love,player,1978,58,1,103.359375,0.2435163225446428,-31.4769287109375,0.287026435136795,0.0,0.4229422509670257,0.3655866235494613,0.6416162109375,1970s
you belong to me,carly simon,1978,59,1,107.666015625,0.5113446371895927,-22.102937698364254,0.2736461758613586,0.110991010051182,0.0744746997952461,0.8882879503071308,0.7044103894914899,1970s
here you come again,dolly parton,1978,60,1,99.38401442307692,0.3609422411237444,-27.367021560668945,0.2081247568130493,0.0,0.6176826357841492,0.0734760463237762,0.656582764845628,1970s
blue bayou,linda ronstadt,1978,61,1,95.703125,0.2102336338588169,-32.641822814941406,0.2250097841024398,0.297474807991763,0.0474323704838752,0.9288514442741872,0.6185534232003348,1970s
peg,steely dan,1978,62,1,117.45383522727272,0.4621650695800781,-23.824222564697266,0.307657390832901,0.0,0.3968185782432556,0.4047721326351166,0.7155483751173144,1970s
you needed me,anne murray,1978,63,1,61.5234375,0.3976286206926618,-26.082998275756836,0.1930653899908065,0.086674563445756,0.1988211274147033,0.701768308877945,0.5827902330671038,1970s
reminiscing,little river band,1978,65,1,89.10290948275862,0.5799112592424666,-19.703105926513672,0.216261401772499,0.1115238819911709,0.0583491697907447,0.9124762453138828,0.6783456293115475,1970s
count on me,jefferson starship,1978,66,1,112.34714673913044,0.6531339372907367,-17.14031219482422,0.2129294872283935,0.0,0.5465383529663086,0.1801924705505371,0.742799244756284,1970s
baby hold on,eddie money,1978,67,1,117.45383522727272,0.5632387433733259,-20.286643981933594,0.2469818592071533,0.0,0.8746250867843628,0.0,0.2357631098759638,1970s
hey deanie,shaun cassidy,1978,68,1,129.19921875,0.4716693333217076,-23.49157333374023,0.2211361676454544,0.0,0.956979751586914,0.0,0.742617906842913,1970s
summer nights,"john travolta, olivia newton-john & grease cast",1978,69,1,123.046875,0.5203995840890067,-21.78601455688477,0.2772507071495056,0.0,0.3530976474285126,0.4703535288572311,0.7391803632463728,1970s
whats your name,lynyrd skynyrd,1978,70,1,135.99917763157896,0.6292126791817801,-17.977556228637695,0.247394397854805,0.0,0.2941004037857055,0.5588493943214417,0.7886979164754538,1970s
dont it make my brown eyes blue,crystal gayle,1978,71,1,83.35433467741936,0.3525121961321149,-27.662073135375977,0.2490382045507431,0.0,0.2155351489782333,0.67669727653265,0.6205474421066073,1970s
every kinda people,robert palmer,1978,73,1,95.703125,0.3617430005754743,-27.3389949798584,0.3217533528804779,0.0,0.8950279355049133,0.0,0.6488552965436662,1970s
copacabana,barry manilow,1978,74,1,112.34714673913044,0.3420950753348214,-28.02667236328125,0.4132879674434662,0.0,0.8566403388977051,0.0,0.1805914723651009,1970s
you and i,rick james,1978,76,1,117.45383522727272,0.5759870801653181,-19.840452194213867,0.3207386136054992,0.0,1.0,0.0,0.2383127772343623,1970s
serpentine fire,"earth, wind & fire",1978,77,1,135.99917763157896,0.52559449332101,-21.60419273376465,0.2704445719718933,0.0,1.0,0.0,0.7679742793032998,1970s
sentimental lady,bob welch,1978,78,1,143.5546875,0.2158671787806919,-32.44464874267578,0.2108082175254821,0.0,0.636090874671936,0.0458636879920959,0.7222191946847099,1970s
falling,le blanc & carr,1978,79,1,92.28515625,0.590923581804548,-19.31767463684082,0.1894991993904113,0.0,0.1086604967713356,0.8370092548429966,0.687367194039481,1970s
dont let me be misunderstood,santa esmeralda,1978,80,1,117.45383522727272,0.6602563040597098,-16.891029357910156,0.2832678854465484,0.0,0.8623611330986023,0.0,0.2551666220132407,1970s
bluer than blue,michael johnson,1978,81,1,129.19921875,0.382996586390904,-26.59511947631836,0.1700165867805481,0.0,0.3245649039745331,0.5131526440382004,0.2248833574567522,1970s
running on empty,jackson browne,1978,82,1,135.99917763157896,0.4793380192347935,-23.223169326782227,0.2340458184480667,0.0,0.2264489382505417,0.6603265926241875,0.7587229844860565,1970s
get off,foxy,1978,85,1,129.19921875,0.6215237208775112,-18.24666976928711,0.339785486459732,0.0,1.0,0.0,0.2725887843540737,1970s
lifes been good,joe walsh,1978,87,1,99.38401442307692,0.2296580178397042,-31.96196937561035,0.2502191960811615,0.0,0.3611049056053161,0.4583426415920257,0.63032592018882,1970s
you cant turn me off,high inergy,1978,89,1,129.19921875,0.1494931902204241,-34.767738342285156,0.1902862340211868,0.1611575419831378,0.0723549351096153,0.891467597335577,0.1781826782226562,1970s
its so easy,linda ronstadt,1978,90,1,117.45383522727272,0.7042592457362584,-15.350926399230955,0.2277230620384216,0.0,0.9141875505447388,0.0,0.7639672103485504,1970s
native new yorker,odyssey,1978,91,1,107.666015625,0.5207937513078962,-21.772218704223633,0.2105427831411361,0.0,1.0,0.0,0.7063002123151507,1970s
flashlight,parliament,1978,92,1,107.666015625,0.60342287336077,-18.880199432373047,0.2921595871448517,0.0,0.914438784122467,0.0,0.7228260367257254,1970s
dont look back,boston,1978,93,1,123.046875,0.6493030003138951,-17.274394989013672,0.205368623137474,0.0,0.4385992586612701,0.3421011120080948,0.7649610464913504,1970s
turn to stone,electric light orchestra,1978,94,1,143.5546875,0.4187598092215401,-25.343406677246097,0.190425768494606,0.0,0.6654141545295715,0.0018787682056427,0.7627977207728794,1970s
i cant stand the rain,eruption,1978,95,1,112.34714673913044,0.7161525453839983,-14.93466091156006,0.2907198369503021,0.0,0.517504870891571,0.2237426936626434,0.2554029663749363,1970s
ebony eyes,bob welch,1978,96,1,117.45383522727272,0.4438519069126674,-24.46518325805664,0.2404301911592483,0.0,0.6489343047142029,0.0265985429286956,0.7118857425838322,1970s
the name of the game,abba,1978,97,1,151.99908088235293,0.4018154144287109,-25.936460494995117,0.2579248249530792,0.0,0.6481534242630005,0.0277698636054992,0.2775039704907842,1970s
were all alone,rita coolidge,1978,98,1,123.046875,0.432154791695731,-24.874582290649418,0.1885622292757034,0.0,0.1814745962619781,0.7277881056070328,0.7215314047677177,1970s
hollywood nights,bob seger & the silver bullet band,1978,99,1,151.99908088235293,0.7286865779331753,-14.495969772338867,0.2006205171346664,0.0,0.4966214895248413,0.255067765712738,0.8428782031916771,1970s
deacon blues,steely dan,1978,100,1,117.45383522727272,0.4308523995535714,-24.920166015625,0.2517281472682953,0.0,0.3726577460765838,0.4410133808851242,0.709285841112013,1970s
my sharona,the knack,1979,1,1,143.5546875,0.5476196834019252,-20.833311080932617,0.2773950397968292,0.0,0.5975337028503418,0.1036994457244873,0.7885696956089565,1970s
bad girls,donna summer,1979,2,1,123.046875,0.6022626604352679,-18.920806884765625,0.3654001653194427,0.0,0.6203045845031738,0.0695431232452392,0.255552978515625,1970s
le freak,chic,1979,3,1,117.45383522727272,0.4772469656808035,-23.296356201171875,0.2954104840755462,0.0,1.0,0.0,0.2185647543374594,1970s
do ya think im sexy,rod stewart,1979,4,1,112.34714673913044,0.5918406895228795,-19.28557586669922,0.2919545769691467,0.0,0.5456796884536743,0.1814804673194885,0.2305405952027125,1970s
reunited,peaches & herb,1979,5,1,75.99954044117646,0.4064116886683873,-25.775590896606445,0.2060957998037338,0.0,0.1210725083947181,0.8183912374079227,0.6155670672504842,1970s
i will survive,gloria gaynor,1979,6,1,117.45383522727272,0.4677567618233817,-23.62851333618164,0.2180609703063964,0.0,0.8403113484382629,0.0,0.216666713565975,1970s
hot stuff,donna summer,1979,7,1,123.046875,0.6478084564208985,-17.326704025268555,0.2310385107994079,0.0,0.4701380729675293,0.294792890548706,0.7646621377127512,1970s
ymca,village people,1979,8,1,123.046875,0.4566070011683872,-24.018754959106445,0.216809794306755,0.0,0.8110013604164124,0.0,0.726421846662249,1970s
ring my bell,anita ward,1979,9,1,123.046875,0.5476048060825893,-20.833831787109375,0.3652631044387817,0.0,0.5700792670249939,0.1448810994625091,0.7446214076450893,1970s
sad eyes,robert john,1979,10,1,71.77734375,0.4339893886021205,-24.81037139892578,0.1833410710096359,0.0,0.106566734611988,0.8401498980820179,0.6120350428989956,1970s
too much heaven,bee gees,1979,11,1,161.4990234375,0.6336931501116071,-17.82073974609375,0.1897212415933609,0.0,1.0,0.0,0.8442365373883929,1970s
when youre in love with a beautiful woman,dr. hook,1979,13,1,112.34714673913044,0.6446631840297155,-17.43678855895996,0.2928876578807831,0.0,0.3542422950267792,0.4686365574598312,0.7411050941040798,1970s
makin it,david naughton,1979,14,1,123.046875,0.4511578151157924,-24.209476470947266,0.4669791460037231,0.0,0.3728683590888977,0.4406974613666534,0.7253320094517299,1970s
fire,the pointer sisters,1979,15,1,117.45383522727272,0.2940799168178013,-29.707202911376953,0.2500841617584228,0.0,0.4282342195510864,0.3576486706733703,0.681931344564859,1970s
tragedy,bee gees,1979,16,1,117.45383522727272,0.5181903839111328,-21.86333656311035,0.2314597815275192,0.0,0.7508938908576965,0.0,0.7267534379835253,1970s
a little more love,olivia newton-john,1979,17,1,99.38401442307692,0.4842772347586495,-23.050296783447266,0.2625941634178161,0.0,0.3493608236312866,0.47595876455307,0.181249763572609,1970s
heart of glass,blondie,1979,18,1,112.34714673913044,0.6254144941057478,-18.110492706298828,0.3365271091461181,0.0,0.3077123761177063,0.5384314358234406,0.2372553561192862,1970s
what a fool believes,the doobie brothers,1979,19,1,117.45383522727272,0.2994742802211216,-29.518400192260746,0.3341768085956573,0.0,0.5605136752128601,0.1592294871807098,0.683010217245523,1970s
good times,chic,1979,20,1,112.34714673913044,0.4667401450020926,-23.66409492492676,0.3256842195987701,0.0,0.5606246590614319,0.1590630114078521,0.2055204862985551,1970s
you dont bring me flowers,barbra streisand & neil diamond,1979,21,1,143.5546875,0.2514526912144252,-31.199155807495117,0.1801055818796157,0.0,0.1282650232315063,0.8076024651527405,0.7293362971714565,1970s
knock on wood,amii stewart,1979,22,1,135.99917763157896,0.6458320617675781,-17.395877838134766,0.2966547906398773,0.0,0.635127067565918,0.047309398651123,0.2920217929926134,1970s
lead me on,maxine nightingale,1979,24,1,135.99917763157896,0.5610604422433035,-20.362884521484375,0.1833404153585434,0.0,0.2082706987857818,0.6875939518213272,0.2750674690877585,1970s
dont cry out loud,melissa manchester,1979,26,1,73.828125,0.4562782287597656,-24.030261993408203,0.1798767000436782,0.0,0.1422067284584045,0.7866899073123932,0.6208873421805245,1970s
the logical song,supertramp,1979,27,1,112.34714673913044,0.4763041904994419,-23.32935333251953,0.2415605783462524,0.0,0.1002788692712783,0.8495816960930824,0.207433295398025,1970s
my life,billy joel,1979,28,1,129.19921875,0.5601785387311663,-20.39375114440918,0.2628722786903381,0.0,0.5037223696708679,0.2444164454936981,0.7603197479248047,1970s
just when i needed you most,randy vanwarmer,1979,29,1,95.703125,0.2910348619733538,-29.813779830932617,0.1664781272411346,0.0,0.1283678114414215,0.8074482828378677,0.6347136688232422,1970s
you cant change that,raydio,1979,30,1,172.265625,0.4438851492745536,-24.464019775390625,0.2691731750965118,0.0,0.3325670957565307,0.5011493563652039,0.8293462262834822,1970s
shake your groove thing,peaches & herb,1979,31,1,135.99917763157896,0.5342574528285435,-21.300989151000977,0.2559434473514557,0.0,0.4489613175392151,0.3265580236911773,0.7697068712048065,1970s
ill never love this way again,dionne warwick,1979,32,1,64.599609375,0.2585655757359096,-30.950204849243164,0.173022523522377,0.0,0.0853326544165611,0.8720010183751583,0.0615694209507533,1970s
love you inside out,bee gees,1979,33,1,95.703125,0.5338118416922433,-21.316585540771484,0.3088227212429046,0.0,0.7652053236961365,0.0,0.1832690647670201,1970s
i want you to want me,cheap trick,1979,34,1,92.28515625,0.5552369798932757,-20.56670570373535,0.2533561289310455,0.0,0.1086003109812736,0.8370995335280895,0.6802298736572265,1970s
main event,barbra streisand,1979,35,1,117.45383522727272,0.2041336059570312,-32.855323791503906,0.1725739985704422,0.0,0.2236343175172805,0.6645485237240791,0.1639420823927049,1970s
mama cant buy you love,elton john,1979,36,1,184.5703125,0.705955341884068,-15.291563034057615,0.2216293215751648,0.0,0.303477942943573,0.5447830855846405,0.908127452305385,1970s
i was made for dancing,leif garrett,1979,37,1,129.19921875,0.6673026493617467,-16.644407272338867,0.233008861541748,0.0,0.5377374291419983,0.1933938562870025,0.2817445700509208,1970s
after the love has gone,"earth, wind & fire",1979,38,1,123.046875,0.2152212960379464,-32.467254638671875,0.1797801852226257,0.0,0.3538101613521576,0.4692847579717636,0.6781447056361607,1970s
the gambler,kenny rogers,1979,40,1,184.5703125,0.4658714294433593,-23.694499969482425,0.2362238019704818,0.0,0.3829564154148102,0.4255653768777847,0.8601106698172434,1970s
lotta love,nicolette larson,1979,41,1,112.34714673913044,0.4450950077601841,-24.421674728393555,0.2423123270273208,0.0,0.4389472007751465,0.3415791988372803,0.2011914588501734,1970s
lady,little river band,1979,42,1,112.34714673913044,0.3286328451974051,-28.49785041809082,0.2044171690940857,0.0,0.0755190998315811,0.8867213502526283,0.6778990263376177,1970s
heaven must have sent you,bonnie pointer,1979,43,1,129.19921875,0.5663805825369699,-20.176679611206055,0.2719713747501373,0.0,0.5330718159675598,0.2003922760486602,0.2615601566859654,1970s
hold the line,toto,1979,44,1,99.38401442307692,0.4133568355015346,-25.53251075744629,0.2572617828845978,0.0,1.0,0.0,0.167065683721186,1970s
hes the greatest dancer,sister sledge,1979,45,1,112.34714673913044,0.5318143027169364,-21.386499404907227,0.2909291386604309,0.0,1.0,0.0,0.7185353178415239,1970s
sharing the night together,dr. hook,1979,46,1,103.359375,0.2689406258719308,-30.587078094482425,0.2423999309539795,0.0,0.1134773418307304,0.8297839872539043,0.6467010716029575,1970s
she believes in me,kenny rogers,1979,47,1,143.5546875,0.1398869105747767,-35.10395812988281,0.1669244319200515,0.0,0.2697725594043731,0.5953411608934402,0.7070231410435268,1970s
in the navy,village people,1979,48,1,123.046875,0.4764554704938616,-23.324058532714844,0.255233496427536,0.0,1.0,0.0,0.2303915405273437,1970s
music box dancer,frank mills,1979,49,1,129.19921875,0.3728551047188895,-26.950071334838867,0.2082940191030502,0.0,0.1828005015850067,0.7257992476224899,0.7228550611223493,1970s
the devil went down to georgia,charlie daniels band,1979,50,1,135.99917763157896,0.3177550179617746,-28.87857437133789,0.2838349938392639,0.0,1.0,0.0,0.7264063842314527,1970s
